Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,N,P,K,Crop_Yield,Soil_Quality
2014-01-23,Potato,Saline,8.0,19.33882512085440,80.0,71.5,55.0,40.5,47.21932751774810,13.916666666666700
2014-01-23,Sunflower,Loamy,6.5,17.927517304292900,80.0,70.0,66.0,55.00000000000000,83.77430673173000,63.666666666666700
2014-01-24,Wheat,Loamy,6.5,14.878613600540300,80.0,77.0,60.0,45.0,37.268108938588000,60.666666666666700
2014-01-24,Corn,Sandy,6.75,17.83926736885640,80.0,60.0,44.0,30.0,57.14888014325770,39.08333333333330
2014-01-24,Rice,Peaty,5.5,10.636846863144900,80.0,71.5,54.0,38.5,0.0,27.333333333333300
2014-01-24,Barley,Clay,6.25,10.976065416698400,80.0,60.0,50.0,40.0,6.4205038806205300,43.75
2014-01-24,Soybean,Sandy,6.75,17.300375051498200,80.0,45.0,40.0,33.0,37.01718051401960,34.41666666666670
2014-01-24,Cotton,Loamy,6.5,13.624380068264600,80.0,77.0,66.0,60.0,33.7503409444467,67.66666666666670
2014-01-24,Sugarcane,Loamy,6.5,14.514502162983400,80.0,91.0,72.0,60.0,0.0,74.33333333333330
2014-01-24,Tomato,Saline,8.0,13.342066878684200,80.0,65.0,49.5,45.0,0.0,13.291666666666700
2014-01-24,Potato,Sandy,6.75,17.776884084034500,80.0,55.00000000000000,40.0,27.0,42.83185741999240,35.58333333333330
2014-01-24,Sunflower,Sandy,6.75,14.159425521873500,80.0,50.0,44.0,33.0,26.270094475125600,37.04166666666670
2014-01-25,Wheat,Sandy,6.75,13.133003658117200,80.0,55.00000000000000,40.0,27.0,19.60078464469300,35.58333333333330
2014-01-25,Corn,Loamy,6.5,20.242654692538000,79.757345307462,84.0,66.0,50.0,103.7491873765400,66.66666666666670
2014-01-25,Rice,Saline,8.0,26.78688182516350,73.21311817483650,84.5,66.0,49.50000000000000,51.40720677096520,16.666666666666700
2014-01-25,Barley,Sandy,6.75,15.823489137185700,80.0,50.0,40.0,30.0,30.817019408753900,35.0
2014-01-25,Soybean,Saline,8.0,16.429326953624500,80.0,58.5,55.0,49.50000000000000,39.09480524084590,13.583333333333300
2014-01-25,Cotton,Loamy,6.5,25.051022693831700,74.94897730616830,77.0,66.0,60.0,45.91398337584700,67.66666666666670
2014-01-25,Sugarcane,Loamy,6.5,14.834365135631000,80.0,91.0,72.0,60.0,0.0,74.33333333333330
2014-01-25,Tomato,Sandy,6.75,16.118939758194500,80.0,50.0,36.0,30.0,6.187488342851150,33.83333333333330
2014-01-25,Potato,Loamy,6.5,21.619374018936100,78.38062598106390,77.0,60.0,45.0,63.761054499501200,60.666666666666700
2014-01-25,Sunflower,Loamy,6.5,17.3127427632377,80.0,70.0,66.0,55.00000000000000,73.65521959974300,63.666666666666700
2014-01-26,Wheat,Loamy,6.5,17.028087965701900,80.0,77.0,60.0,45.0,67.16883622854960,60.666666666666700
2014-01-26,Corn,Clay,6.25,19.28722965858700,80.0,72.0,55.00000000000000,40.0,69.03324109935180,48.70833333333330
2014-01-26,Rice,Peaty,5.5,14.164409598415700,80.0,71.5,54.0,38.5,0.0,27.333333333333300
2014-01-26,Barley,Clay,6.25,10.91532164506380,80.0,60.0,50.0,40.0,6.78280210166015,43.75
2014-01-26,Soybean,Saline,8.0,11.089521573637700,80.0,58.5,55.0,49.50000000000000,6.061407295496290,13.583333333333300
2014-01-26,Cotton,Sandy,6.75,12.02554851465220,80.0,55.00000000000000,44.0,36.0,13.958125909630800,39.375
2014-01-26,Sugarcane,Peaty,5.5,13.045307151673900,80.0,71.5,54.0,42.0,0.0,27.916666666666700
2014-01-26,Tomato,Clay,6.25,13.35042632433260,80.0,60.0,45.0,40.0,0.0,42.29166666666670
2014-01-26,Potato,Saline,8.0,12.767831927247400,80.0,71.5,55.0,40.5,17.9148966563336,13.916666666666700
2014-01-26,Sunflower,Sandy,6.75,9.8674235029447,80.0,50.0,44.0,33.0,0.0,37.04166666666670
2014-01-27,Wheat,Clay,6.25,25.102009818410600,74.89799018158950,66.0,50.0,36.0,29.29381004230730,44.33333333333330
2014-01-27,Corn,Saline,8.0,21.91452217232400,78.08547782767600,78.0,60.50000000000000,45.0,51.587546940159,15.291666666666700
2014-01-27,Rice,Clay,6.25,18.391497055960200,80.0,78.0,60.0,44.0,33.127096423765600,53.08333333333330
2014-01-27,Barley,Loamy,6.5,15.538399348633000,80.0,70.0,60.0,50.0,56.37807769622460,60.0
2014-01-27,Soybean,Loamy,6.5,5.766137827642990,80.0,63.0,60.0,55.00000000000000,0.0,59.333333333333300
2014-01-27,Cotton,Clay,6.25,10.353339029488600,80.0,66.0,55.00000000000000,48.0,3.2459426469866600,49.29166666666670
2014-01-27,Sugarcane,Peaty,5.5,17.527509053057500,80.0,71.5,54.0,42.0,17.390977122727700,27.916666666666700
2014-01-27,Tomato,Saline,8.0,13.849717822018100,80.0,65.0,49.5,45.0,0.0,13.291666666666700
2014-01-27,Potato,Clay,6.25,18.21361379933770,80.0,66.0,50.0,36.0,60.46770720295280,44.33333333333330
2014-01-27,Sunflower,Sandy,6.75,18.54501878794260,80.0,50.0,44.0,33.0,54.67247509027100,37.04166666666670
2014-01-28,Wheat,Sandy,6.75,14.799210246778300,80.0,55.00000000000000,40.0,27.0,28.16769999207430,35.58333333333330
2014-01-28,Corn,Saline,8.0,11.594741712625600,80.0,78.0,60.50000000000000,45.0,12.255162020579500,15.291666666666700
2014-01-28,Rice,Saline,8.0,14.405010121345500,80.0,84.5,66.0,49.50000000000000,0.0,16.666666666666700
2014-01-28,Barley,Loamy,6.5,23.09401012510300,76.90598987489700,70.0,60.0,50.0,64.7982939265699,60.0
2014-01-28,Soybean,Sandy,6.75,14.879115114509400,80.0,45.0,40.0,33.0,26.627322217873300,34.41666666666670
2014-01-28,Cotton,Sandy,6.75,12.983552490134400,80.0,55.00000000000000,44.0,36.0,19.223105602761400,39.375
2014-01-28,Sugarcane,Peaty,5.5,17.624443893319800,80.0,71.5,54.0,42.0,16.0428751368085,27.916666666666700
2014-01-28,Tomato,Saline,8.0,15.188301165839700,80.0,65.0,49.5,45.0,0.9347907990425880,13.291666666666700
2014-01-28,Potato,Clay,6.25,19.94441368654510,80.0,66.0,50.0,36.0,68.25566958299280,44.33333333333330
2014-01-28,Sunflower,Sandy,6.75,12.775083393130700,80.0,50.0,44.0,33.0,18.21436728084630,37.04166666666670
2014-01-29,Wheat,Sandy,6.75,15.29815184960090,80.0,55.00000000000000,40.0,27.0,32.84653034333150,35.58333333333330
2014-01-29,Corn,Clay,6.25,16.967426927108700,80.0,72.0,55.00000000000000,40.0,58.3606428922596,48.70833333333330
2014-01-29,Rice,Loamy,6.5,25.578778609583300,74.42122139041670,91.0,72.0,55.00000000000000,123.86705634767300,72.66666666666670
2014-01-29,Barley,Clay,6.25,20.86119623379200,79.13880376620800,60.0,50.0,40.0,64.95702038647080,43.75
2014-01-29,Soybean,Peaty,5.5,13.15239191588890,80.0,49.5,45.0,38.5,15.040696838020300,22.166666666666700
2014-01-29,Cotton,Saline,8.0,12.3535088122689,80.0,71.5,60.50000000000000,54.0,18.60358812875390,15.5
2014-01-29,Sugarcane,Clay,6.25,17.529955549797700,80.0,78.0,60.0,48.0,20.46703634265540,54.25
2014-01-29,Tomato,Loamy,6.5,14.932252259762700,80.0,70.0,54.0,50.0,0.0,58.0
2014-01-29,Potato,Sandy,6.75,13.316886363394200,80.0,55.00000000000000,40.0,27.0,19.04498260821150,35.58333333333330
2014-01-29,Sunflower,Peaty,5.5,17.51394860520380,80.0,55.0,49.50000000000000,38.5,46.23531462442590,23.833333333333300
2014-01-30,Wheat,Peaty,5.5,30.524337142333600,69.47566285766640,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2014-01-30,Corn,Clay,6.25,17.061092011219700,80.0,72.0,55.00000000000000,40.0,65.98691297944940,48.70833333333330
2014-01-30,Rice,Clay,6.25,21.58471781616280,78.41528218383720,78.0,60.0,44.0,51.86875596351620,53.08333333333330
2014-01-30,Barley,Loamy,6.5,8.184801707244390,80.0,70.0,60.0,50.0,0.0,60.0
2014-01-30,Soybean,Sandy,6.75,17.00812752745740,80.0,45.0,40.0,33.0,40.55245965678730,34.41666666666670
2014-01-30,Cotton,Saline,8.0,13.542550105032500,80.0,71.5,60.50000000000000,54.0,22.74027363968060,15.5
2014-01-30,Sugarcane,Saline,8.0,18.858493553241700,80.0,84.5,66.0,54.0,30.78973309620020,17.041666666666700
2014-01-30,Tomato,Sandy,6.75,6.3014311061095000,80.0,50.0,36.0,30.0,0.0,33.83333333333330
2014-01-30,Potato,Clay,6.25,23.583827401571900,76.41617259842810,66.0,50.0,36.0,39.81018550320680,44.33333333333330
2014-01-30,Sunflower,Loamy,6.5,12.236860025469000,80.0,70.0,66.0,55.00000000000000,23.48870544970760,63.666666666666700
2014-01-31,Wheat,Clay,6.25,24.755171490100100,75.2448285098999,66.0,50.0,36.0,37.2486492586407,44.33333333333330
2014-01-31,Corn,Loamy,6.5,9.274112879823100,80.0,84.0,66.0,50.0,0.0,66.66666666666670
2014-01-31,Rice,Loamy,6.5,19.235395049925200,80.0,91.0,72.0,55.00000000000000,51.772686054611200,72.66666666666670
2014-01-31,Barley,Peaty,5.5,14.552386948760500,80.0,55.0,45.0,35.0,24.1865925259991,22.5
2014-01-31,Soybean,Peaty,5.5,12.417755291390900,80.0,49.5,45.0,38.5,11.270932636993500,22.166666666666700
2014-01-31,Cotton,Saline,8.0,18.146244859467900,80.0,71.5,60.50000000000000,54.0,55.40995986312290,15.5
2014-01-31,Sugarcane,Sandy,6.75,23.578780040031200,76.42121995996880,65.0,48.0,36.0,57.796188041989000,43.45833333333330
2014-01-31,Tomato,Loamy,6.5,2.724374871388570,80.0,70.0,54.0,50.0,0.0,58.0
2014-01-31,Potato,Loamy,6.5,25.441873523903600,74.55812647609640,77.0,60.0,45.0,45.80411596610950,60.666666666666700
2014-01-31,Sunflower,Clay,6.25,9.800470364372350,80.0,60.0,55.00000000000000,44.0,0.0,46.375
2014-02-01,Wheat,Saline,8.0,16.38284576297460,80.0,71.5,55.0,40.5,41.31117915341180,13.916666666666700
2014-02-01,Corn,Clay,6.25,14.180195601990400,80.0,72.0,55.00000000000000,40.0,33.07055316268440,48.70833333333330
2014-02-01,Rice,Clay,6.25,19.81482764557070,80.0,78.0,60.0,44.0,39.75558863826140,53.08333333333330
2014-02-01,Barley,Sandy,6.75,15.337492679375000,80.0,50.0,40.0,30.0,34.035094645128900,35.0
2014-02-01,Soybean,Loamy,6.5,19.195924338581600,80.0,63.0,60.0,55.00000000000000,73.74098295094400,59.333333333333300
2014-02-01,Cotton,Sandy,6.75,12.799963045023000,80.0,55.00000000000000,44.0,36.0,18.32497404825770,39.375
2014-02-01,Sugarcane,Sandy,6.75,16.511994221191100,80.0,65.0,48.0,36.0,11.665819641542700,43.45833333333330
2014-02-01,Tomato,Saline,8.0,14.305687064026600,80.0,65.0,49.5,45.0,0.0,13.291666666666700
2014-02-01,Potato,Loamy,6.5,7.654602196818960,80.0,77.0,60.0,45.0,0.0,60.666666666666700
2014-02-01,Sunflower,Sandy,6.75,20.822173229964500,79.17782677003550,50.0,44.0,33.0,46.26463007021300,37.04166666666670
2014-02-02,Wheat,Saline,8.0,19.374172191345700,80.0,71.5,55.0,40.5,60.619529625667300,13.916666666666700
2014-02-02,Corn,Loamy,6.5,26.23064482968010,73.76935517031990,84.0,66.0,50.0,40.81895562509180,66.66666666666670
2014-02-02,Rice,Clay,6.25,15.013911854607900,80.0,78.0,60.0,44.0,0.12775342471488600,53.08333333333330
2014-02-02,Barley,Clay,6.25,15.29200736051330,80.0,60.0,50.0,40.0,37.63038493456500,43.75
2014-02-02,Soybean,Clay,6.25,6.846633162923680,80.0,54.0,50.0,44.0,0.0,43.16666666666670
2014-02-02,Cotton,Clay,6.25,12.334480375677400,80.0,66.0,55.00000000000000,48.0,22.152191146198100,49.29166666666670
2014-02-02,Sugarcane,Saline,8.0,18.794642948933800,80.0,84.5,66.0,54.0,27.44316874031540,17.041666666666700
2014-02-02,Tomato,Peaty,5.5,14.687034360502400,80.0,55.0,40.5,35.0,0.0,21.75
2014-02-02,Potato,Clay,6.25,16.952011719581300,80.0,66.0,50.0,36.0,60.479075885086500,44.33333333333330
2014-02-02,Sunflower,Saline,8.0,16.390530095459800,80.0,65.0,60.50000000000000,49.50000000000000,44.59057174328970,14.583333333333300
2014-02-03,Wheat,Clay,6.25,22.57258781294790,77.42741218705210,66.0,50.0,36.0,50.39053810814830,44.33333333333330
2014-02-03,Corn,Sandy,6.75,7.065941422024550,80.0,60.0,44.0,30.0,0.0,39.08333333333330
2014-02-03,Rice,Peaty,5.5,15.526877530729800,80.0,71.5,54.0,38.5,3.248464904442870,27.333333333333300
2014-02-03,Barley,Clay,6.25,16.598909670712700,80.0,60.0,50.0,40.0,46.31036530745960,43.75
2014-02-03,Soybean,Sandy,6.75,17.385018596975400,80.0,45.0,40.0,33.0,42.41749759008090,34.41666666666670
2014-02-03,Cotton,Peaty,5.5,26.25227383908140,73.74772616091870,60.50000000000000,49.50000000000000,42.0,20.920437766409700,25.333333333333300
2014-02-03,Sugarcane,Clay,6.25,12.685254672873200,80.0,78.0,60.0,48.0,0.0,54.25
2014-02-03,Tomato,Sandy,6.75,16.327019141742700,80.0,50.0,36.0,30.0,6.799436074801970,33.83333333333330
2014-02-03,Potato,Clay,6.25,18.463496629971100,80.0,66.0,50.0,36.0,67.39331080841140,44.33333333333330
2014-02-03,Sunflower,Loamy,6.5,17.848969059518800,80.0,70.0,66.0,55.00000000000000,91.03718923941450,63.666666666666700
2014-02-04,Wheat,Clay,6.25,12.764267688080400,80.0,66.0,50.0,36.0,19.797831601527000,44.33333333333330
2014-02-04,Corn,Saline,8.0,20.46635452729970,79.53364547270040,78.0,60.50000000000000,45.0,71.1698689082109,15.291666666666700
2014-02-04,Rice,Loamy,6.5,12.212541074960800,80.0,91.0,72.0,55.00000000000000,0.0,72.66666666666670
2014-02-04,Barley,Clay,6.25,27.898546688271600,72.1014533117284,60.0,50.0,40.0,12.163769132485600,43.75
2014-02-04,Soybean,Clay,6.25,7.8219058589328,80.0,54.0,50.0,44.0,0.0,43.16666666666670
2014-02-04,Cotton,Peaty,5.5,20.52024568241680,79.47975431758320,60.50000000000000,49.50000000000000,42.0,64.57678180332430,25.333333333333300
2014-02-04,Sugarcane,Clay,6.25,15.845620250495500,80.0,78.0,60.0,48.0,8.075866148676250,54.25
2014-02-04,Tomato,Peaty,5.5,8.450114208588030,80.0,55.0,40.5,35.0,0.0,21.75
2014-02-04,Potato,Loamy,6.5,20.809618010735400,79.1903819892646,77.0,60.0,45.0,93.99077605287650,60.666666666666700
2014-02-04,Sunflower,Peaty,5.5,13.925337470073000,80.0,55.0,49.50000000000000,38.5,24.02771838475220,23.833333333333300
2014-02-05,Wheat,Saline,8.0,18.156456416300800,80.0,71.5,55.0,40.5,42.45278000094410,13.916666666666700
2014-02-05,Corn,Clay,6.25,18.664875896307400,80.0,72.0,55.00000000000000,40.0,60.41976598044060,48.70833333333330
2014-02-05,Rice,Peaty,5.5,18.474989503884400,80.0,71.5,54.0,38.5,22.202100417336300,27.333333333333300
2014-02-05,Barley,Peaty,5.5,23.634169211093800,76.3658307889062,55.0,45.0,35.0,36.762541747676300,22.5
2014-02-05,Soybean,Clay,6.25,14.443869693256500,80.0,54.0,50.0,44.0,28.94257869168200,43.16666666666670
2014-02-05,Cotton,Peaty,5.5,21.18046587605220,78.81953412394780,60.50000000000000,49.50000000000000,42.0,55.679801024567900,25.333333333333300
2014-02-05,Sugarcane,Saline,8.0,11.233508878307200,80.0,84.5,66.0,54.0,0.0,17.041666666666700
2014-02-05,Tomato,Clay,6.25,16.366881739721300,80.0,60.0,45.0,40.0,9.73039977238108,42.29166666666670
2014-02-05,Potato,Saline,8.0,17.518680231062100,80.0,71.5,55.0,40.5,39.241778634269600,13.916666666666700
2014-02-05,Sunflower,Clay,6.25,10.551269491067200,80.0,60.0,55.00000000000000,44.0,3.6677407237458800,46.375
2014-02-06,Wheat,Sandy,6.75,5.818973134483520,80.0,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2014-02-06,Corn,Peaty,5.5,4.235547035237590,80.0,66.0,49.50000000000000,35.0,0.0,25.083333333333300
2014-02-06,Rice,Peaty,5.5,13.075790590264400,80.0,71.5,54.0,38.5,0.0,27.333333333333300
2014-02-06,Barley,Clay,6.25,20.831513736183900,79.16848626381610,60.0,50.0,40.0,67.4269704957,43.75
2014-02-06,Soybean,Peaty,5.5,12.268699144845500,80.0,49.5,45.0,38.5,12.929154061160500,22.166666666666700
2014-02-06,Cotton,Clay,6.25,15.601128167171100,80.0,66.0,55.00000000000000,48.0,48.63998358215160,49.29166666666670
2014-02-06,Sugarcane,Saline,8.0,16.434587143361600,80.0,84.5,66.0,54.0,10.792014899637900,17.041666666666700
2014-02-06,Tomato,Clay,6.25,19.98906359132010,80.0,60.0,45.0,40.0,34.547691436097800,42.29166666666670
2014-02-06,Potato,Peaty,5.5,15.322372074050600,80.0,60.50000000000000,45.0,31.5,26.42687709320820,22.833333333333300
2014-02-06,Sunflower,Saline,8.0,14.279562221391900,80.0,65.0,60.50000000000000,49.50000000000000,25.60759933270340,14.583333333333300
2014-02-07,Wheat,Loamy,6.5,20.719939596010800,79.28006040398920,77.0,60.0,45.0,79.69747189298830,60.666666666666700
2014-02-07,Corn,Loamy,6.5,11.992081592928600,80.0,84.0,66.0,50.0,22.65855261347700,66.66666666666670
2014-02-07,Rice,Sandy,6.75,8.846122271169600,80.0,65.0,48.0,33.0,0.0,42.58333333333330
2014-02-07,Barley,Peaty,5.5,12.1977245086003,80.0,55.0,45.0,35.0,13.467812344927200,22.5
2014-02-07,Soybean,Sandy,6.75,11.336231851550000,80.0,45.0,40.0,33.0,7.857045427901110,34.41666666666670
2014-02-07,Cotton,Clay,6.25,9.860486171431530,80.0,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2014-02-07,Sugarcane,Loamy,6.5,21.03904654230500,78.96095345769500,91.0,72.0,60.0,73.25174743670360,74.33333333333330
2014-02-07,Tomato,Clay,6.25,18.810992003961100,80.0,60.0,45.0,40.0,23.501390416673700,42.29166666666670
2014-02-07,Potato,Saline,8.0,12.268777758737600,80.0,71.5,55.0,40.5,11.299820481149300,13.916666666666700
2014-02-07,Sunflower,Saline,8.0,15.916799598895800,80.0,65.0,60.50000000000000,49.50000000000000,40.14052868267780,14.583333333333300
2014-02-08,Wheat,Saline,8.0,10.029468834789000,80.0,71.5,55.0,40.5,0.13848253121168100,13.916666666666700
2014-02-08,Corn,Peaty,5.5,25.30279308308030,74.69720691691970,66.0,49.50000000000000,35.0,26.872547548638500,25.083333333333300
2014-02-08,Rice,Peaty,5.5,13.052016965706000,80.0,71.5,54.0,38.5,0.0,27.333333333333300
2014-02-08,Barley,Saline,8.0,17.665070395755700,80.0,65.0,55.0,45.0,34.18923629303830,13.75
2014-02-08,Soybean,Saline,8.0,16.45724961605900,80.0,58.5,55.0,49.50000000000000,36.1099241102266,13.583333333333300
2014-02-08,Cotton,Clay,6.25,13.10121330009880,80.0,66.0,55.00000000000000,48.0,23.387063085582000,49.29166666666670
2014-02-08,Sugarcane,Clay,6.25,10.256390885394400,80.0,78.0,60.0,48.0,0.0,54.25
2014-02-08,Tomato,Saline,8.0,13.715227548232500,80.0,65.0,49.5,45.0,0.0,13.291666666666700
2014-02-08,Potato,Sandy,6.75,11.978304642183400,80.0,55.00000000000000,40.0,27.0,12.71739933241410,35.58333333333330
2014-02-08,Sunflower,Loamy,6.5,17.876848135961900,80.0,70.0,66.0,55.00000000000000,84.99406498118460,63.666666666666700
2014-02-09,Wheat,Peaty,5.5,21.00206953972210,78.99793046027790,60.50000000000000,45.0,31.5,44.146481265613000,22.833333333333300
2014-02-09,Corn,Loamy,6.5,17.68326376263640,80.0,84.0,66.0,50.0,59.90517469442760,66.66666666666670
2014-02-09,Rice,Clay,6.25,18.035655503918100,80.0,78.0,60.0,44.0,22.95604219468920,53.08333333333330
2014-02-09,Barley,Sandy,6.75,12.487687565446900,80.0,50.0,40.0,30.0,12.931339982457000,35.0
2014-02-09,Soybean,Sandy,6.75,17.27943886040800,80.0,45.0,40.0,33.0,38.17561968315850,34.41666666666670
2014-02-09,Cotton,Clay,6.25,19.639200640406200,80.0,66.0,55.00000000000000,48.0,91.30120964963590,49.29166666666670
2014-02-09,Sugarcane,Peaty,5.5,16.14977223921110,80.0,71.5,54.0,42.0,7.519720382061080,27.916666666666700
2014-02-09,Tomato,Peaty,5.5,11.104930784831500,80.0,55.0,40.5,35.0,0.0,21.75
2014-02-09,Potato,Peaty,5.5,12.580944342294500,80.0,60.50000000000000,45.0,31.5,14.441255584627700,22.833333333333300
2014-02-09,Sunflower,Saline,8.0,14.177184644957000,80.0,65.0,60.50000000000000,49.50000000000000,24.093437399895000,14.583333333333300
2014-02-10,Wheat,Sandy,6.75,16.51166870881670,80.0,55.00000000000000,40.0,27.0,33.05098801039390,35.58333333333330
2014-02-10,Corn,Peaty,5.5,18.027698890402000,80.0,66.0,49.50000000000000,35.0,46.5653955899894,25.083333333333300
2014-02-10,Rice,Loamy,6.5,16.47262371226930,80.0,91.0,72.0,55.00000000000000,15.184565933834200,72.66666666666670
2014-02-10,Barley,Saline,8.0,16.570264837999300,80.0,65.0,55.0,45.0,40.136061451024400,13.75
2014-02-10,Soybean,Loamy,6.5,12.879004889859400,80.0,63.0,60.0,55.00000000000000,29.41056910049190,59.333333333333300
2014-02-10,Cotton,Sandy,6.75,12.521516286550300,80.0,55.00000000000000,44.0,36.0,16.296037433223100,39.375
2014-02-10,Sugarcane,Loamy,6.5,20.009761338958800,79.99023866104120,91.0,72.0,60.0,49.194015609962600,74.33333333333330
2014-02-10,Tomato,Clay,6.25,13.835532933814500,80.0,60.0,45.0,40.0,0.0,42.29166666666670
2014-02-10,Potato,Clay,6.25,8.532321282031680,80.0,66.0,50.0,36.0,0.0,44.33333333333330
2014-02-10,Sunflower,Loamy,6.5,17.919431471876600,80.0,70.0,66.0,55.00000000000000,67.23388773974090,63.666666666666700
2014-02-11,Wheat,Saline,8.0,23.19470413672100,76.80529586327900,71.5,55.0,40.5,40.69553721357160,13.916666666666700
2014-02-11,Corn,Peaty,5.5,16.182123381312200,80.0,66.0,49.50000000000000,35.0,39.62904803138320,25.083333333333300
2014-02-11,Rice,Clay,6.25,18.869163718211400,80.0,78.0,60.0,44.0,35.570388491241100,53.08333333333330
2014-02-11,Barley,Loamy,6.5,17.376427946599500,80.0,70.0,60.0,50.0,63.73475274415910,60.0
2014-02-11,Soybean,Loamy,6.5,16.969559866180800,80.0,63.0,60.0,55.00000000000000,59.447469583012700,59.333333333333300
2014-02-11,Cotton,Sandy,6.75,9.096089686748300,80.0,55.00000000000000,44.0,36.0,0.0,39.375
2014-02-11,Sugarcane,Loamy,6.5,15.632245114117300,80.0,91.0,72.0,60.0,8.361673599192140,74.33333333333330
2014-02-11,Tomato,Clay,6.25,24.43307323044710,75.56692676955300,60.0,45.0,40.0,75.12163689502780,42.29166666666670
2014-02-11,Potato,Peaty,5.5,14.964786005376300,80.0,60.50000000000000,45.0,31.5,30.243065073521900,22.833333333333300
2014-02-11,Sunflower,Saline,8.0,11.753672109620400,80.0,65.0,60.50000000000000,49.50000000000000,12.32829243916630,14.583333333333300
2014-02-12,Wheat,Saline,8.0,12.841021056799000,80.0,71.5,55.0,40.5,15.205469074653500,13.916666666666700
2014-02-12,Corn,Peaty,5.5,14.323785521839800,80.0,66.0,49.50000000000000,35.0,28.325524961551800,25.083333333333300
2014-02-12,Rice,Saline,8.0,17.278448343336300,80.0,84.5,66.0,49.50000000000000,13.831545945178300,16.666666666666700
2014-02-12,Barley,Peaty,5.5,14.920901448689700,80.0,55.0,45.0,35.0,21.424740546839900,22.5
2014-02-12,Soybean,Saline,8.0,12.555752891068600,80.0,58.5,55.0,49.50000000000000,14.785990425490400,13.583333333333300
2014-02-12,Cotton,Saline,8.0,6.1578031721857400,80.0,71.5,60.50000000000000,54.0,0.0,15.5
2014-02-12,Sugarcane,Saline,8.0,13.155848852037300,80.0,84.5,66.0,54.0,0.0,17.041666666666700
2014-02-12,Tomato,Saline,8.0,21.952498906203700,78.04750109379630,65.0,49.5,45.0,44.35484737594570,13.291666666666700
